file_path,title,subject,level,type,content_preview
public/lessons/y8-social-studies-nz-government.html,NZ Government & Māori Representation | Year 8 Social Studies,Social Studies,Year 8,lesson,"NZ Government & Māori Representation | Year 8 Social Studies ""Nāu te rourou, nāku te rourou, ka ora ai te iwi"" With your basket and my basket, the people will thrive - Partnership in governance YEAR 8 SOCIAL STUDIES NZ Government & Māori Representation 🏛️ Social Studies (Civics) • ⏱️ 65 minutes • 👥 Year 8 • 🌿 Cultural: Māori seats & co-governance 🎯 WALT Explain NZ's government system (MMP) Understand Māori electoral seats Identify co-governance models Analyze representation & participation ✅ Suc"
public/lessons/career-pathways-in-stem-for-māori-students.html,Career Pathways in STEM for Māori Students,Te Reo Māori,All Levels,lesson,"# Career Pathways in STEM for Māori Students Career Pathways in STEM for Māori Students Te Kete Ako Career Pathways in STEM for Māori Students Ngā Ara Mahi Pūtaiao, Pūkaha, Hangarau me te Pāngarau mā ngā Ākonga Māori Exploring culturally connected STEM opportunities for Years 11-13 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher base"
public/lessons/unit-2-lesson-1.html,Lesson 1: Pre-Colonial Innovation | Unit 2: Decolonized History | Te Kete Ako,English,Year 9,lesson,Lesson 1: Pre-Colonial Innovation | Unit 2: Decolonized History | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Unit 2 Navigation Unit Overview Lesson 1: Pre-Colonial Innovation Lesson 2: The Aot
public/lessons/y7-social-studies-treaty-introduction.html,Introduction to Te Tiriti o Waitangi | Year 7 Social Studies,Social Studies,Year 7,lesson,"Introduction to Te Tiriti o Waitangi | Year 7 Social Studies ""Mā whero, mā pango, ka oti te mahi"" With red and black, the work is complete - Diverse perspectives create understanding YEAR 7 SOCIAL STUDIES Introduction to Te Tiriti o Waitangi 🏛️ Social Studies • ⏱️ 60 minutes • 👥 Year 7 • 🌿 Cultural: Te Tiriti foundation 🏫 School Values Connection 🌿 Respect Honoring Treaty as founding document 💪 Integrity Understanding historical truth 🎯 Excellence Critical thinking about history 🎯 WALT (We Are L"
public/lessons/logical-fallacies-detection.html,Logical Fallacies Detection | Te Kete Ako,Te Reo Māori,Year 9,lesson,Logical Fallacies Detection | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Detecting Logical Fallacies Identifying Flawed Reasoning in Arguments and Media 📚 Critical Thinking 🎯 Year 9-10 ⏱️ 60 m
public/lessons/walker-lesson-1.3-years-of-anger.html,Years of Anger: The Protest Movements | Te Kete Ako,Social Studies,Year 10,lesson,"Years of Anger: The Protest Movements | Te Kete Ako Te Kete Ako Years of Anger: The Protest Movements Unit: Walker - The Challenge to the Narrative | Lesson 1.3 Year Level: Year 10 | Subject: Social Studies, History, Civics | Duration: 75 minutes ⚡ School Value: Whaiara (Rising Up) This lesson explores how Māori activists in the 1970s demonstrated Whaiara by rising up against injustice, using their voices to demand change, and challenging systems that oppressed their people. ⚠️ Cultural Sensitiv"
public/lessons/brain-break-wordsearch-lesson.html,Lesson: Whakatā Roro - Brain Break | Mangakōtukutuku College,Digital Technologies,Year 7,lesson,"Lesson: Whakatā Roro - Brain Break | Mangakōtukutuku College Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Unit Navigation ← Home Today's Whakataukī ""Whāia te mātauranga hei oranga mō koutou."" ""Seek after le"
public/lessons/y9-social-studies-colonization-impacts.html,Impact of Colonization on Māori | Year 9 Social Studies,Social Studies,Year 9,lesson,"Impact of Colonization on Māori | Year 9 Social Studies ""Kia whakatōmuri te haere whakamua"" Walk backwards into the future - We must understand our past to build our future YEAR 9 SOCIAL STUDIES Impact of Colonization on Māori Communities 🏛️ Social Studies (NZ History) • ⏱️ 75 minutes • 👥 Year 9 • 🌿 Cultural: Historical impacts 🏫 School Values Connection 💪 Integrity Facing difficult historical truths 🌿 Respect Honoring those who suffered ⚖️ Justice Understanding need for redress 🎯 WALT (We Are L"
public/lessons/poetry-analysis-through-māori-literary-traditions.html,Poetry Analysis Through Māori Literary Traditions,English,All Levels,lesson,"# Poetry Analysis Through Māori Literary Traditions Poetry Analysis Through Māori Literary Traditions Te Kete Ako Poetry Analysis Through Māori Literary Traditions Exploring traditional and contemporary Māori poetry Years 9-11 | English 🌿 Cultural Context | Horopaki Ahurea Whakataukī ""Whāia te iti kahurangi"" ""Seek the treasure you value most dearly"" 🏛️ Connection to Mangakōtukutuku College Values Whaiora: Wellbeing - Caring for collective health and prosperity This learning connects to the value"
public/lessons/login.html,Login | Te Kete Ako,Health & Pe,All Levels,lesson,Login | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Login Cultural Learning Experience 📚 {SUBJECT} 🎯 {LEVEL} ⏱️ 60 minutes 🌿 Cultural Integration Login Resource content integrated in main unit.
public/lessons/ai-ethics-through-māori-data-sovereignty-FIXED.html,AI Ethics Through Māori Data Sovereignty | Te Kete Ako,Digital Technologies,Year 10,lesson,AI Ethics Through Māori Data Sovereignty | Te Kete Ako Te Kete Ako Ai Ethics Through Māori Data Sovereignty Fixed Cultural Learning Experience 📚 Digital Technologies 🎯 Year 10-13 ⏱️ 60 minutes 🌿 Cultural Integration AI Ethics Through Māori Data Sovereignty Year 10 | Technology & Ethics | 75 minutes ⚠️ Cultural Validation Required This lesson discusses Māori data sovereignty and cultural concepts. Before using this lesson: Consult with your school's cultural advisor or local iwi education liaison
public/lessons/narrative-writing-using-māori-story-structures.html,Narrative Writing Using Māori Story Structures,English,All Levels,lesson,"# **Narrative Writing Using Māori Story Structures****Year Level:** Years 7-9**Subject:** English**Cultural Context:** Traditional Māori narrative frameworks in modern writing---## **Complete HTML Content for Classroom Use** Narrative Writing Using Māori Story Structures Te Kete Ako Narrative Writing Using Māori Story Structures 🌿 Cultural Context | Horopaki Ahurea Whakataukī ""Mā te mōhio ka ora, mā te ora ka mōhio"" ""Through knowledge comes wellbeing, through wellbeing comes knowledge"" 🏛️ Connec"
public/lessons/y7-te-reo-greetings-pepeha.html,Te Reo Basics: Greetings & Pepeha | Year 7 Te Reo Māori,Te Reo Māori,Year 7,lesson,"Te Reo Basics: Greetings & Pepeha | Year 7 Te Reo Māori ""Ko te reo te mauri o te mana Māori"" Language is the life force of Māori culture Te Reo Basics: Greetings & Pepeha 🌿 Te Reo Māori•⏱️ 60 min•👥 Year 7 🎯 WALT Use basic greetings (kia ora, tēnā koe, etc.) Understand pepeha structure Create personal pepeha Present pepeha confidently ✅ Success Criteria I can greet in te reo correctly I know my pepeha structure I can say my pepeha I understand what pepeha means 📚 Lesson Common Greetings Kia ora -"
public/lessons/y7-science-ecosystem-kaitiakitanga.html,Ecosystems & Kaitiakitanga | Year 7 Science,Science,Year 7,lesson,"Ecosystems & Kaitiakitanga | Year 7 Science ""Ko au te taiao, ko te taiao ko au"" I am the environment, the environment is me YEAR 7 SCIENCE Ecosystems & Kaitiakitanga (Guardianship) 🔬 Science (Living World) • ⏱️ 60 minutes • 👥 Year 7 • 🌿 Cultural: Kaitiakitanga 🏫 School Values Connection 🌿 Kaitiakitanga Environmental guardianship in action 🎯 Excellence Scientific observation skills 🤝 Community Collective responsibility for te taiao 🎯 WALT (We Are Learning To) Explain what an ecosystem is and iden"
public/lessons/voting-systems-civics-interactive.html,Voting Systems Interactive - NZ Democracy | Te Kete Ako,Social Studies,All Levels,lesson,"Voting Systems Interactive - NZ Democracy | Te Kete Ako Te Kete Ako 🗳️ NZ Voting Systems: MMP Democracy ""Kia kotahi te hoe"" ""Paddle together as one"" - Democracy requires participation Learning Objectives Understand New Zealand's MMP voting system Calculate seat allocations based on votes Compare different voting systems Appreciate democratic participation What is MMP? Mixed Member Proportional System NZ uses MMP (since 1996). Each voter gets two votes: Electorate vote: Vote for local MP (72 elec"
public/lessons/research-skills-using-traditional-and-digital-sources.html,Research Skills: Traditional and Digital Sources,Digital Technologies,All Levels,lesson,"Research Skills: Traditional and Digital Sources Te Kete Ako Research Skills: Traditional and Digital Sources 🌿 Cultural Context | Horopaki Ahurea Whakataukī ""Whāia te iti kahurangi"" ""Seek the treasure you value most dearly"" 🏛️ Connection to Mangakōtukutuku College Values Whaimana: Integrity - Standing firm in truth and principle This learning connects to the value of whaiara by encouraging students to engage with content in ways that embody this value. 🛡️ Cultural Safety Considerations Approach"
public/lessons/earthquake-science-interactive-nz.html,Earthquake Science - NZ Seismic Activity | Te Kete Ako,Science,All Levels,lesson,"Earthquake Science - NZ Seismic Activity | Te Kete Ako Te Kete Ako 🌍 Earthquake Science: Aotearoa on the Ring of Fire ""Rū whenua - Earth trembling"" Understanding the forces that shape our land Why NZ Gets Earthquakes Aotearoa sits on the boundary of two tectonic plates: Pacific Plate: Pushing from the east Australian Plate: Pushing from the west This creates the Alpine Fault through South Island Also creates the Hikurangi Subduction Zone off North Island's east coast Result: NZ gets ~15,000 eart"
public/lessons/english-index.html,English Lessons Index | Te Kete Ako,English,All Levels,lesson,"English Lessons Index | Te Kete Ako 📝 English Lessons ✍️ Writers Toolkit (15 lessons) Comprehensive writing craft curriculum from hooks to revision. Hook - Engaging Openings Craft compelling hooks that capture reader attention Show Don't Tell - Descriptive Writing Master showing through sensory details Diction - Word Choice Precise language for powerful communication Tone - Voice & Attitude Develop authentic voice in writing Fluency - Sentence Variety Create varied, flowing prose Suspense - Buil"
public/lessons/creative-writing-inspired-by-whakataukī.html,Creative Writing Inspired by Whakataukī,English,All Levels,lesson,# Creative Writing Inspired by Whakataukī Creative Writing Inspired by Whakataukī Te Kete Ako Creative Writing Inspired by Whakataukī Traditional wisdom in modern expression 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus.
public/lessons/register-simple.html,Register | Te Kete Ako,Health & Pe,All Levels,lesson,Register | Te Kete Ako Te Kete Ako Register Simple Cultural Learning Experience 📚 {SUBJECT} 🎯 {LEVEL} ⏱️ 60 minutes 🌿 Cultural Integration Register for Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. 🌿 Cultura
public/lessons/population-growth-interactive-demographics.html,Population Growth Interactive | Te Kete Ako,Mathematics,All Levels,lesson,"Population Growth Interactive | Te Kete Ako Te Kete Ako Population Growth & Demographics: Aotearoa Analysis ""He tangata, he tangata, he tangata"" ""It is people, it is people, it is people"" Part 1: NZ Population Growth (1840-2024) Analysis Questions: When did NZ experience fastest population growth? Estimate NZ population in 1900, 1950, 2000, 2024 What factors drive population growth (immigration, birth rate)? How has Māori population changed over time? Part 2: Ethnicity Breakdown (2024) Discussio"
public/lessons/debate-skills-with-māori-oratory-traditions.html,Debate Skills with Māori Oratory Traditions,Te Reo Māori,All Levels,lesson,# Debate Skills with Māori Oratory Traditions Debate Skills with Māori Oratory Traditions Te Kete Ako Debate Skills with Māori Oratory Traditions Connecting Whaikōrero with Contemporary Debate Years 9-12 | English 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based o
public/lessons/walker-lesson-1.1-who-was-ranginui-walker.html,Who was Ranginui Walker? | Te Kete Ako,English,Year 10,lesson,"Who was Ranginui Walker? | Te Kete Ako Te Kete Ako Who was Ranginui Walker? Unit: Walker - The Challenge to the Narrative Year Level: Year 10 | Subject: Social Studies, History | Duration: 75 minutes 🌿 School Value: Whaimana (Integrity) This lesson explores how Dr. Walker demonstrated integrity by challenging dominant narratives and seeking truth in New Zealand history. 🌿 Cultural Context | Horopaki Ahurea Whakataukī ""Whāia te iti kahurangi"" ""Seek the treasure you value most dearly"" 🏛️ Connectio"
public/lessons/unit-2-lesson-3.html,Unit 2 Lesson 3 | Te Kete Ako,Health & Pe,Year 9,lesson,Unit 2 Lesson 3 | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Unit 2 Lesson 3 Integrated Learning Experience 📚 Social Studies 🎯 Year 9 ⏱️ 60 minutes 🌿 Cultural Integration Unit 2 Lesson 3 Resou
public/lessons/budget-calculator-whakahaere-moni.html,Budget Calculator - Whakahaere Moni | Te Kete Ako,Health & Pe,All Levels,lesson,"Budget Calculator - Whakahaere Moni | Te Kete Ako Te Kete Ako Whakahaere Moni - Budget Calculator ""Kotahi te kōhao o te ngira"" ""There is but one eye of the needle"" - Working together with resources Learning Objectives Calculate income and expenses for budgeting Understand financial literacy concepts Make informed financial decisions Connect to Māori economic principles (tikanga ōhanga) 💰 Personal Budget Planner Income / Moni Whiwhi Weekly pocket money/allowance: Part-time job earnings (weekly): "
public/lessons/y7-math-patterns-algebra-intro.html,Introduction to Patterns & Algebra | Year 7 Mathematics,Mathematics,Year 7,lesson,"Introduction to Patterns & Algebra | Year 7 Mathematics ""He aha te mea nui o te ao? He tangata, he tangata, he tangata"" What is the most important thing in the world? It is people, it is people, it is people YEAR 7 MATHEMATICS Introduction to Patterns & Algebra 📐 Mathematics • ⏱️ 60 minutes • 👥 Year 7 • 🌿 Cultural: Tukutuku patterns 🏫 School Values Connection 🎯 Excellence Pattern recognition builds mathematical thinking 🌿 Respect Honoring tukutuku weaving traditions 🤝 Community Collaborative pat"
public/lessons/critical-analysis-of-historical-documents.html,Critical Analysis of Historical Documents | Te Kete Ako,Social Studies,All Levels,lesson,Critical Analysis of Historical Documents | Te Kete Ako Te Kete Ako Critical Analysis of Historical Documents Examining Colonial and Māori Perspectives in Aotearoa New Zealand History 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curricu
public/lessons/percentage-calculator-discount-shopping.html,Percentage Calculator - Smart Shopping | Te Kete Ako,Health & Pe,All Levels,lesson,"Percentage Calculator - Smart Shopping | Te Kete Ako Te Kete Ako 💰 Percentage Calculator: Smart Shopping with Manaakitanga ""Kaitiakitanga o te moni"" ""Being a good guardian of your money"" Discount Calculator 🏷️ How much do you save? Original price ($): Discount (%): Calculate Savings Original Price: $100.00 Final Price: $80.00 You save: $20.00 Tax Calculator (GST) 💵 NZ GST (15%) Calculator Price excluding GST ($): Add 15% GST GST amount: $ Total price (inc GST): $ Tip Calculator 🍽️ Restaurant Tip"
public/lessons/curriculum-alignment.html,Curriculum Alignment | Te Kete Ako,Health & Pe,All Levels,lesson,Curriculum Alignment | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Curriculum Alignment Cultural Learning Experience 📚 {SUBJECT} 🎯 {LEVEL} ⏱️ 60 minutes 🌿 Cultural Integration Curriculum Alignm
public/lessons/traditional-navigation-and-modern-gps-integration.html,Traditional Navigation & Modern GPS Integration - Te Kete Ako,Digital Technologies,All Levels,lesson,"Traditional Navigation & Modern GPS Integration - Te Kete Ako Te Kete Ako Traditional Navigation & Modern GPS Integration Subject: science | Year Level: Years 9-11 Cultural Context Māori wayfinding knowledge systems Here's a complete, classroom-ready HTML resource on Traditional Navigation & Modern GPS Integration: Traditional Navigation & Modern GPS Integration - Te Kete Ako Traditional Navigation & Modern GPS Integration Exploring Māori wayfinding (whakatere waka) and contemporary navigation t"
public/lessons/vowel-sounds-lesson.html,Lesson: Oropuare - Vowel Sounds | Mangakōtukutuku College,Te Reo Māori,Year 7,lesson,"Lesson: Oropuare - Vowel Sounds | Mangakōtukutuku College Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Unit Navigation ← Home Today's Whakataukī ""Whāia te mātauranga hei oranga mō koutou."" ""Seek after learn"
public/lessons/genetics-and-whakapapa-scientific-and-cultural-perspectives.html,Genetics and Whakapapa,Health & Pe,All Levels,lesson,"Genetics and Whakapapa Te Kete Ako Genetics and Whakapapa: Scientific and Cultural Perspectives 🌿 Cultural Context | Horopaki Ahurea Whakataukī ""Mā te mōhio ka ora, mā te ora ka mōhio"" ""Through knowledge comes wellbeing, through wellbeing comes knowledge"" 🏛️ Connection to Mangakōtukutuku College Values Whaimana: Integrity - Standing firm in truth and principle This learning connects to the value of whaiara by encouraging students to engage with content in ways that embody this value. 🛡️ Cultural"
public/lessons/unit-2-lesson-2.html,Lesson 2: The Aotearoa Wars | Unit 2: Decolonized History | Te Kete Ako,Te Reo Māori,Year 9,lesson,Lesson 2: The Aotearoa Wars | Unit 2: Decolonized History | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Unit 2 Navigation Unit Overview Lesson 1: Pre-Colonial Innovation Lesson 2: The Aotearoa 
public/lessons/probability-interactive-ngā-mahi-tīpako.html,Probability Interactive - Ngā Mahi Tīpako | Te Kete Ako,Mathematics,All Levels,lesson,"Probability Interactive - Ngā Mahi Tīpako | Te Kete Ako Te Kete Ako Ngā Mahi Tīpako - Probability Interactive 🌿 Cultural Context ""He aha te mea nui o te ao? He tangata, he tangata, he tangata!"" ""What is the most important thing in the world? It is people, it is people, it is people!"" Traditional Māori games like mū tōrere involved strategic thinking and probability Learning Objectives Understand basic probability concepts through interactive experiments Calculate theoretical vs experimental prob"
public/lessons/y9-english-poetry-maori-oral-traditions.html,Poetry Through Māori Oral Traditions | Year 9 English,English,Year 9,lesson,"Poetry Through Māori Oral Traditions | Year 9 English ""Ko te reo te mauri o te mana Māori"" Language is the life force of Māori identity YEAR 9 ENGLISH Poetry Through Māori Oral Traditions 📝 English (Reading & Writing) • ⏱️ 70 minutes • 👥 Year 9 • 🌿 Cultural: Waiata, karakia, whakataukī 🏫 School Values Connection 🌿 Respect Honoring oral tradition & language 🎯 Excellence Crafting powerful poetic language 💫 Creativity Blending traditions with personal voice 🎯 WALT (We Are Learning To) Analyze poeti"
public/lessons/mathematics-index.html,Mathematics Lessons Index | Te Kete Ako,Mathematics,Year 7,lesson,Mathematics Lessons Index | Te Kete Ako 🔢 Mathematics Lessons Core Curriculum: Mathematics Units 1-7 (23 lessons) Culturally responsive mathematics curriculum. Unit 1: Whakapapa Math (3) Unit 2: Decolonized (1) Unit 3: Dual Knowledge (4) Unit 4: Economic Justice (2) Unit 5: Climate Justice (1) Unit 6: Futures (1) Unit 7: Synthesis (2) Year 7: Algebra Foundations (7 lessons) Building algebraic thinking with cultural patterns. View Y7 Algebra → Year 8: Statistics (7+ lessons) Statistical investiga
public/lessons/renewable-energy-and-māori-innovation.html,Renewable Energy and Māori Innovation,Te Reo Māori,All Levels,lesson,"# **Renewable Energy and Māori Innovation****Science Lesson | Years 10-13** Renewable Energy and Māori Innovation Te Kete Ako Renewable Energy and Māori Innovation 🌿 Cultural Context | Horopaki Ahurea Whakataukī ""Ko te akoranga te pūtake o te ora"" ""Education is the foundation of wellbeing"" 🏛️ Connection to Mangakōtukutuku College Values Whaimana: Integrity - Standing firm in truth and principle This learning connects to the value of whaiara by encouraging students to engage with content in ways "
public/lessons/unit-2-lesson-5.html,Unit 2 Lesson 5 | Te Kete Ako,Health & Pe,Year 9,lesson,Unit 2 Lesson 5 | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. Unit 2 Lesson 5 Integrated Learning Experience 📚 Social Studies 🎯 Year 9 ⏱️ 60 minutes 🌿 Cultural Integration Unit 2 Lesson 5 Resou
public/lessons/climate-data-visualization-interactive.html,Climate Data Visualization - Interactive Lesson | Te Kete Ako,Science,All Levels,lesson,"Climate Data Visualization - Interactive Lesson | Te Kete Ako Te Kete Ako Climate Data Visualization: Aotearoa's Changing Climate 🌿 Cultural Context ""Ko au te taiao, ko te taiao ko au"" ""I am the environment, and the environment is me"" Learning Objectives Analyze real climate data from Aotearoa New Zealand Create and interpret data visualizations using Chart.js Calculate carbon footprints and understand environmental impact Connect climate science with kaitiakitanga (guardianship) Part 1: Tempera"
public/lessons/fraction-visualizer-interactive.html,Fraction Visualizer - Hangi Portions | Te Kete Ako,Arts,All Levels,lesson,"Fraction Visualizer - Hangi Portions | Te Kete Ako Te Kete Ako Fraction Visualizer: Hangi Portions ""Nāu te rourou, nāku te rourou"" ""With your food basket and my food basket"" - Sharing fairly through fractions Visual Fraction Model 🥔 Hangi Kūmara Sharing Imagine a hangi with kūmara to share. Use the slider to see different fractions: Numerator (parts taken): 1 Denominator (total parts): 4 1/4 Decimal: 0.25 Percentage: 25% Fraction Calculator ➕ Add Fractions Fraction 1 (e.g., 1/4): Fraction 2 (e.g"
public/lessons/y9-science-astronomy-maramataka.html,Astronomy & Maramataka: Māori Lunar Calendar | Year 9 Science,Science,Year 9,lesson,"Astronomy & Maramataka: Māori Lunar Calendar | Year 9 Science ""Titiro ki ngā whetu, kia mōhio ai koe"" Look to the stars to gain knowledge - Ancient astronomical wisdom Astronomy & Maramataka: Māori Lunar Calendar 🌙 Science (Astronomy)•⏱️ 75 min•👥 Y9•🌿 Traditional astronomy 🎯 WALT Explain moon phases & lunar cycle Understand maramataka (lunar calendar) Connect astronomy to agriculture/fishing Compare Western & Māori astronomy ✅ Success Criteria I can name 8 moon phases I can explain lunar cycle ("
public/lessons/creative-problem-solving-with-design-thinking.html,Creative Problem Solving with Design Thinking,Arts,All Levels,lesson,"Creative Problem Solving with Design Thinking Te Kete Ako Creative Problem Solving with Design Thinking 🌿 Cultural Context | Horopaki Ahurea Whakataukī ""Whāia te iti kahurangi"" ""Seek the treasure you value most dearly"" 🏛️ Connection to Mangakōtukutuku College Values Whaimana: Integrity - Standing firm in truth and principle This learning connects to the value of whaiara by encouraging students to engage with content in ways that embody this value. 🛡️ Cultural Safety Considerations Approach Māori"
public/lessons/y8-english-narrative-purakau-structure.html,Narrative Writing: Pūrākau Structure | Year 8 English,English,Year 8,lesson,"Narrative Writing: Pūrākau Structure | Year 8 English ""Nā tō rourou, nā taku rourou, ka ora ai te iwi"" Stories feed our people - Narrative as cultural transmission Narrative Writing: Pūrākau Structure ✍️ English (Writing)•⏱️ 70 min•👥 Year 8•🌿 Māori storytelling traditions What is Pūrākau? Traditional Māori stories passed down orally. They teach values, explain natural phenomena, preserve history. Structure: setting → challenge → resolution → lesson. Story Structure (30 min) Tīmatanga (Beginning)"
public/lessons/geometry-area-perimeter-calculator.html,Geometry Calculator: Area & Perimeter | Te Kete Ako,Mathematics,All Levels,lesson,"Geometry Calculator: Area & Perimeter | Te Kete Ako Te Kete Ako Geometry Calculator: Area & Perimeter ""Pūtaiao me te pāngarau - Mathematics in nature"" Traditional Māori used geometry for building, navigation, and art Select a Shape | Kōwhiria te Āhua 📐 Rectangle 🔺 Triangle ⭕ Circle ⬛ Square Rectangle Calculator Length (m): Width (m): Base (m): Height (m): Radius (m): Side length (m): Calculate Area & Perimeter Results: Area: m² Perimeter/Circumference: m Real-World Applications Marae Design Exam"
public/lessons/y7-english-narrative-writing-purakau.html,Narrative Writing Using Pūrākau Structure | Year 7 English,English,Year 7,lesson,"Narrative Writing Using Pūrākau Structure | Year 7 English ""Nāu te rourou, nāku te rourou, ka ora ai te iwi"" With your food basket and my food basket, the people will thrive YEAR 7 ENGLISH Narrative Writing Using Pūrākau Structure 📝 English (Writing) • ⏱️ 65 minutes • 👥 Year 7 • 🌿 Cultural: Traditional storytelling 🏫 School Values Connection 🌿 Respect Honoring traditional Māori storytelling 💫 Creativity Imaginative narrative creation 🎯 Excellence Crafting compelling stories 🎯 WALT (We Are Learni"
public/lessons/climate-change-through-te-taiao-māori-lens.html,Climate Change Through Te Taiao Māori Lens - Te Kete Ako,Te Reo Māori,All Levels,lesson,"Climate Change Through Te Taiao Māori Lens - Te Kete Ako Te Kete Ako Climate Change Through Te Taiao Māori Lens Subject: science | Year Level: Years 10-12 Cultural Context Indigenous environmental knowledge Here's a complete, classroom-ready HTML resource on Climate Change Through Te Taiao Māori Lens: Climate Change Through Te Taiao Māori Lens - Te Kete Ako Climate Change Through Te Taiao Māori Lens Year Levels: 10-12 | Subject: Science | Duration: 3-4 lessons Learning Objectives: Understand cli"
public/lessons/my-kete.html,My Kete | Te Kete Ako,English,All Levels,lesson,My Kete | Te Kete Ako Te Kete Ako 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): [To be customized by teacher based on specific lesson focus] Success Criteria (WAGOLL - What a Good One Looks Like): [To be customized by teacher based on assessment focus] 💡 Teachers: Customize these objectives based on your class needs and curriculum focus. My Kete Cultural Learning Experience 📚 {SUBJECT} 🎯 {LEVEL} ⏱️ 60 minutes 🌿 Cultural Integration My Kete Resource content integrated in main
public/lessons/digital-storytelling-with-pūrākau-framework.html,Digital Storytelling with Pūrākau Framework,Digital Technologies,All Levels,lesson,Digital Storytelling with Pūrākau Framework Te Kete Ako Digital Storytelling with Pūrākau Framework Year Levels: Years 8-10 | Subject: English Learning Objectives: Understand and apply traditional Māori storytelling structures (pūrākau) to digital narratives Create a digital story that demonstrates understanding of Māori storytelling conventions Use appropriate digital tools to enhance storytelling while maintaining cultural integrity Reflect on the relationship between traditional and contempor
public/lessons/argumentative-writing-on-contemporary-māori-issues.html,Argumentative Writing on Contemporary Māori Issues,Te Reo Māori,All Levels,lesson,# **Argumentative Writing on Contemporary Māori Issues****Year Level:** 10–12**Subject:** English**Duration:** 3–5 lessons---## **HTML Content for Classroom Use** Argumentative Writing on Contemporary Māori Issues Te Kete Ako Argumentative Writing on Contemporary Māori Issues 📚 Ngā Whāinga Ako | Learning Objectives WALT (We Are Learning To): Construct persuasive arguments on contemporary Māori issues using evidence and reasoning Understand multiple perspectives on issues affecting Māori communit
